code,idc,id,social,rtrial,blocktrial,run,payoff,choice,rt,opchoice,opponent,blank,missing,onset_choice,onset_feedback,onset_response,ctrial,ctrial2,trial,opswitch
217,217,17,1,47,6,3,0,1,0.418,0,1,0,0,427.232,432.913,427650,101,95,196,1
217,217,17,1,48,7,3,1,0,0.35,0,1,0,0,439.869,449.381,440219,102,96,197,1
217,217,17,1,49,8,3,0,0,0.668,1,1,0,0,454.824,462.756,455492,103,97,198,1
217,217,17,1,50,9,3,1,1,0.59,1,1,0,0,467.755,470.689,468345,104,98,199,1
217,217,17,1,51,10,3,0,0,0.304,1,1,0,0,474.973,480.804,475277,105,99,200,1
217,217,17,1,52,11,3,1,1,0.449,1,1,0,0,484.333,489.221,484782,106,100,201,1
217,217,17,1,53,12,3,0,1,0.476,0,1,0,0,494.943,499.246,495419,107,101,202,1
217,217,17,1,54,13,3,0,1,1.359,0,1,0,0,504.497,506.805,505856,108,102,203,1
217,217,17,1,55,14,3,1,0,1.38,0,1,0,0,510.394,517.604,511774,109,103,204,1
217,217,17,1,56,15,3,1,1,0.638,1,1,0,0,526.353,531.171,526991,110,104,205,1
217,217,17,1,57,16,3,0,1,0.816,0,1,0,0,536.333,539.28,537149,111,105,206,1
217,217,17,1,58,17,3,1,0,1.473,0,1,0,0,544.666,548.788,546139,112,106,207,1
217,217,17,1,59,18,3,0,0,0.499,1,1,0,0,552.209,559.528,552708,113,107,208,1
217,217,17,1,60,19,3,0,0,0.94,1,1,0,0,564.099,567.195,565039,114,108,209,1
217,217,17,1,61,0,3,-2,-2,NaN,-1,0,1,0,572.943,0,NaN,0,0,0,0
217,217,17,1,62,1,3,1,1,0.444,1,0,0,0,585.357,588.994,585801,96,91,210,0
217,217,17,1,63,2,3,1,1,0.45,1,0,0,0,596.069,600.301,596519,97,92,211,0
217,217,17,1,64,3,3,0,1,0.809,0,0,0,0,604.363,611.034,605172,98,93,212,0
217,217,17,1,65,4,3,1,1,0.558,1,0,0,0,614.914,617.899,615472,99,94,213,0
217,217,17,1,66,5,3,1,0,0.444,0,0,0,0,622.417,627.936,622861,100,95,214,0
217,217,17,1,67,6,3,0,1,0.306,0,0,0,0,635.237,640.215,635543,101,96,215,0
217,217,17,1,68,7,3,0,0,0.738,1,0,0,0,644.936,648.163,645674,102,97,216,0
217,217,17,1,69,8,3,0,0,1.05,1,0,0,0,653.599,657.055,654649,103,98,217,0
217,217,17,1,70,9,3,1,1,0.5,1,0,0,0,661.584,665.89,662084,104,99,218,0
217,217,17,1,71,10,3,0,0,0.53,1,0,0,0,672.016,674.481,672546,105,100,219,0
217,217,17,1,72,11,3,0,1,0.448,0,0,0,0,677.875,681.62,678323,106,101,220,0
217,217,17,1,73,12,3,1,0,1.615,0,0,0,0,685.147,690.795,686762,107,102,221,0
217,217,17,1,74,13,3,1,1,1.666,1,0,0,0,694.964,699.614,696630,108,103,222,0
217,217,17,1,75,14,3,1,1,0.346,1,0,0,0,704.77,713.738,705116,109,104,223,0
217,217,17,1,76,15,3,1,1,0.911,1,0,0,0,717.873,725.287,718784,110,105,224,0
217,217,17,1,77,16,3,0,0,0.395,1,0,0,0,731.164,735.165,731559,111,106,225,0
217,217,17,1,78,17,3,0,1,0.362,0,0,0,0,740.253,746.932,740615,112,107,226,0
217,217,17,1,79,18,3,1,1,0.381,1,0,0,0,754.716,757.754,755097,113,108,227,0
217,217,17,1,80,19,3,1,0,0.849,0,0,0,0,762.194,764.94,763043,114,109,228,0
218,218,18,1,1,0,1,-2,-2,NaN,-1,1,1,0,2.735,0,NaN,0,0,0,1
218,218,18,1,2,1,1,0,0,0.757,1,1,0,0,9.602,12.816,10359,1,1,1,1
218,218,18,1,3,2,1,0,0,0.708,1,1,0,0,15.711,20.537,16419,2,2,2,1
218,218,18,1,4,3,1,1,1,1.046,1,1,0,0,27.559,33.058,28605,3,3,3,1
218,218,18,1,5,4,1,1,1,0.47,1,1,0,0,36.865,40.789,37335,4,4,4,1
218,218,18,1,6,5,1,1,0,0.501,0,1,0,0,45.752,52.002,46253,5,5,5,1
218,218,18,1,7,6,1,1,0,1.541,0,1,0,0,55.607,59.752,57148,6,6,6,1
218,218,18,1,8,7,1,0,0,0.943,1,1,0,0,63.455,67.618,64398,7,7,7,1
218,218,18,1,9,8,1,0,0,0.899,1,1,0,0,70.638,73.852,71537,8,8,8,1
218,218,18,1,10,9,1,1,1,0.585,1,1,0,0,82.856,88.367,83441,9,9,9,1
218,218,18,1,11,10,1,0,0,1.364,1,1,0,0,93.981,102.639,95345,10,10,10,1
218,218,18,1,12,11,1,1,1,0.74,1,1,0,0,108.381,112.258,109121,11,11,11,1
218,218,18,1,13,12,1,0,1,0.454,0,1,0,0,116,118.346,116454,12,12,12,1
218,218,18,1,14,13,1,0,1,0.406,0,1,0,0,125.697,129.246,126103,13,13,13,1
218,218,18,1,15,14,1,1,0,0.597,0,1,0,0,132.81,137.496,133407,14,14,14,1
218,218,18,1,16,15,1,1,0,0.492,0,1,0,0,142.701,151.402,143193,15,15,15,1
218,218,18,1,17,16,1,0,0,0.469,1,1,0,0,156.02,161.772,156489,16,16,16,1
218,218,18,1,18,17,1,1,1,0.332,1,1,0,0,169.551,172.814,169883,17,17,17,1
218,218,18,1,19,18,1,0,1,1.407,0,1,0,0,175.525,178.547,176932,18,18,18,1
218,218,18,1,20,19,1,0,1,0.334,0,1,0,0,186.831,190.187,187165,19,19,19,1
218,218,18,1,21,0,1,-2,-2,NaN,-1,0,1,0,196.175,0,NaN,0,0,0,0
218,218,18,1,22,1,1,0,0,0.578,1,0,0,0,207.146,211.413,207724,1,1,20,0
218,218,18,1,23,2,1,1,1,0.521,1,0,0,0,214.121,220.812,214642,2,2,21,0
218,218,18,1,24,3,1,1,1,0.337,1,0,0,0,230.577,235.411,230914,3,3,22,0
218,218,18,1,25,4,1,0,1,1.732,0,0,0,0,241.189,245.406,242921,4,4,23,0
218,218,18,1,26,5,1,0,1,0.982,0,0,0,0,248.902,252.448,249884,5,5,24,0
218,218,18,1,27,6,1,1,1,0.502,1,0,0,0,256.311,262.046,256813,6,6,25,0
218,218,18,1,28,7,1,0,1,0.386,0,0,0,0,267.772,274.139,268158,7,7,26,0
218,218,18,1,29,8,1,1,0,0.57,0,0,0,0,280.912,285.295,281482,8,8,27,0
218,218,18,1,30,9,1,0,0,1.033,1,0,0,0,289.011,292.25,290044,9,9,28,0
218,218,18,1,31,10,1,0,0,0.515,1,0,0,0,297.296,302.614,297811,10,10,29,0
218,218,18,1,32,11,1,1,1,0.757,1,0,0,0,306.169,309.519,306926,11,11,30,0
218,218,18,1,33,12,1,0,1,1.474,0,0,0,0,312.707,317.732,314181,12,12,31,0
218,218,18,1,34,13,1,1,0,0.337,0,0,0,0,323.165,330.731,323502,13,13,32,0
218,218,18,1,35,14,1,#NAME?,NaN,NaN,1,0,0,1,334.582,340.592,NaN,14,0,33,0
218,218,18,1,36,15,1,1,0,1.28,0,0,0,0,345.633,348.658,346913,15,14,34,0
218,218,18,1,37,16,1,1,0,1.531,0,0,0,0,353.301,361.219,354832,16,15,35,0
218,218,18,1,38,17,1,1,1,1.699,1,0,0,0,366.27,372.264,367969,17,16,36,0
218,218,18,1,39,18,1,1,1,0.839,1,0,0,0,377.48,382.236,378319,18,17,37,0
218,218,18,1,40,19,1,#NAME?,NaN,NaN,1,0,0,1,385.774,393.623,NaN,19,0,38,0
218,218,18,1,41,0,1,-2,-2,NaN,-1,1,1,0,398.927,0,NaN,0,0,0,1
218,218,18,1,42,1,1,0,1,1.734,0,1,0,0,406.435,410.619,408169,20,20,39,1
218,218,18,1,43,2,1,1,0,0.463,0,1,0,0,413.853,422.048,414316,21,21,40,1
218,218,18,1,44,3,1,0,0,0.536,1,1,0,0,427.072,435.599,427608,22,22,41,1
218,218,18,1,45,4,1,0,1,0.408,0,1,0,0,438.44,443.033,438848,23,23,42,1
218,218,18,1,46,5,1,0,1,0.447,0,1,0,0,446.87,449.389,447317,24,24,43,1
218,218,18,1,47,6,1,0,1,0.435,0,1,0,0,454.202,457.458,454637,25,25,44,1
218,218,18,1,48,7,1,1,0,0.4,0,1,0,0,464.849,468.963,465249,26,26,45,1
218,218,18,1,49,8,1,0,0,0.486,1,1,0,0,476.015,481.862,476501,27,27,46,1
218,218,18,1,50,9,1,1,1,0.304,1,1,0,0,487.59,491.273,487894,28,28,47,1
218,218,18,1,51,10,1,1,0,0.852,0,1,0,0,494.359,501.896,495211,29,29,48,1
218,218,18,1,52,11,1,1,1,0.775,1,1,0,0,506.763,514.567,507538,30,30,49,1
218,218,18,1,53,12,1,0,1,0.557,0,1,0,0,517.552,522.677,518109,31,31,50,1
218,218,18,1,54,13,1,1,0,0.519,0,1,0,0,527.166,532.344,527685,32,32,51,1
218,218,18,1,55,14,1,0,0,1.251,1,1,0,0,537.412,543.749,538663,33,33,52,1
218,218,18,1,56,15,1,1,1,0.45,1,1,0,0,547.1,550.054,547550,34,34,53,1
218,218,18,1,57,16,1,1,0,0.497,0,1,0,0,552.817,555.167,553314,35,35,54,1
218,218,18,1,58,17,1,1,1,0.392,1,1,0,0,560.631,563.366,561023,36,36,55,1
218,218,18,1,59,18,1,1,1,0.938,1,1,0,0,569.308,575.766,570246,37,37,56,1
218,218,18,1,60,19,1,1,0,0.469,0,1,0,0,579.531,582.152,580000,38,38,57,1
218,218,18,1,61,0,1,-2,-2,NaN,-1,0,1,0,591.309,0,NaN,0,0,0,0
218,218,18,1,62,1,1,1,1,0.737,1,0,0,0,601.37,605.19,602107,20,18,58,0
218,218,18,1,63,2,1,0,0,0.673,1,0,0,0,610.176,618.246,610849,21,19,59,0
218,218,18,1,64,3,1,1,0,0.372,0,0,0,0,622.578,626.744,622950,22,20,60,0
218,218,18,1,65,4,1,0,1,0.548,0,0,0,0,630.499,637.506,631047,23,21,61,0
218,218,18,1,66,5,1,0,1,0.845,0,0,0,0,642.995,646.699,643840,24,22,62,0
218,218,18,1,67,6,1,1,1,1.185,1,0,0,0,649.761,652.397,650946,25,23,63,0
218,218,18,1,68,7,1,0,0,1.066,1,0,0,0,655.638,660.644,656704,26,24,64,0
218,218,18,1,69,8,1,0,1,0.332,0,0,0,0,668.642,672.65,668974,27,25,65,0
218,218,18,1,70,9,1,0,0,0.38,1,0,0,0,675.976,678.556,676356,28,26,66,0
218,218,18,1,71,10,1,0,0,0.38,1,0,0,0,681.275,689.676,681655,29,27,67,0
218,218,18,1,72,11,1,0,1,1.124,0,0,0,0,695.737,699.596,696861,30,28,68,0
218,218,18,1,73,12,1,1,0,1.877,0,0,0,0,703.132,707.267,705009,31,29,69,0
218,218,18,1,74,13,1,1,0,1.826,0,0,0,0,710.84,715.926,712666,32,30,70,0
218,218,18,1,75,14,1,1,1,1.696,1,0,0,0,722.121,724.939,723817,33,31,71,0
218,218,18,1,76,15,1,1,1,0.896,1,0,0,0,727.643,733.906,728539,34,32,72,0
218,218,18,1,77,16,1,1,0,0.436,0,0,0,0,736.619,743.384,737055,35,33,73,0
218,218,18,1,78,17,1,0,1,1.361,0,0,0,0,746.793,749.803,748154,36,34,74,0
218,218,18,1,79,18,1,1,1,0.472,1,0,0,0,753.153,756.624,753625,37,35,75,0
218,218,18,1,80,19,1,0,1,1.319,0,0,0,0,764.816,770.275,766135,38,36,76,0
218,218,18,1,1,0,2,-2,-2,NaN,-1,1,1,0,5.065,0,NaN,0,0,0,1
218,218,18,1,2,1,2,1,1,1.543,1,1,0,0,14.471,18.925,16014,39,39,77,1
218,218,18,1,3,2,2,1,0,0.583,0,1,0,0,23.249,26.224,23832,40,40,78,1
218,218,18,1,4,3,2,0,0,0.312,1,1,0,0,35.613,39.212,35925,41,41,79,1
218,218,18,1,5,4,2,1,1,0.659,1,1,0,0,42.445,49.367,43104,42,42,80,1
218,218,18,1,6,5,2,1,1,1.242,1,1,0,0,52.085,56.427,53327,43,43,81,1
218,218,18,1,7,6,2,1,0,0.663,0,1,0,0,61.637,64.999,62300,44,44,82,1
218,218,18,1,8,7,2,1,1,0.701,1,1,0,0,68.634,71.493,69335,45,45,83,1
218,218,18,1,9,8,2,0,1,0.446,0,1,0,0,76.976,80.021,77422,46,46,84,1
218,218,18,1,10,9,2,1,0,0.392,0,1,0,0,87.115,93.742,87507,47,47,85,1
218,218,18,1,11,10,2,1,0,0.636,0,1,0,0,99.028,101.826,99664,48,48,86,1
218,218,18,1,12,11,2,1,1,1.042,1,1,0,0,106.346,110.277,107388,49,49,87,1
218,218,18,1,13,12,2,#NAME?,NaN,NaN,0,1,0,1,114.655,119.07,NaN,50,0,88,1
218,218,18,1,14,13,2,1,0,1.376,0,1,0,0,122.46,125.185,123836,51,50,89,1
218,218,18,1,15,14,2,1,1,0.579,1,1,0,0,128.139,133.48,128718,52,51,90,1
218,218,18,1,16,15,2,1,1,0.508,1,1,0,0,136.916,141.504,137424,53,52,91,1
218,218,18,1,17,16,2,1,0,0.711,0,1,0,0,146.651,155.875,147362,54,53,92,1
218,218,18,1,18,17,2,0,0,0.82,1,1,0,0,159.063,165.61,159883,55,54,93,1
218,218,18,1,19,18,2,#NAME?,NaN,NaN,1,1,0,1,174.666,180.215,NaN,56,0,94,1
218,218,18,1,20,19,2,1,0,0.631,0,1,0,0,184.112,189.994,184743,57,55,95,1
218,218,18,1,21,0,2,-2,-2,NaN,-1,0,1,0,194.191,0,NaN,0,0,0,0
218,218,18,1,22,1,2,0,1,1.368,0,0,0,0,202.649,208.368,204017,39,37,96,0
218,218,18,1,23,2,2,1,1,0.367,1,0,0,0,212.429,216.718,212796,40,38,97,0
218,218,18,1,24,3,2,0,0,0.786,1,0,0,0,219.428,223.757,220214,41,39,98,0
218,218,18,1,25,4,2,1,0,0.614,0,0,0,0,227.62,236.023,228234,42,40,99,0
218,218,18,1,26,5,2,0,1,0.58,0,0,0,0,239.946,245.017,240526,43,41,100,0
218,218,18,1,27,6,2,1,1,0.586,1,0,0,0,250.289,254.253,250875,44,42,101,0
218,218,18,1,28,7,2,1,1,0.865,1,0,0,0,260.912,265.04,261777,45,43,102,0
218,218,18,1,29,8,2,1,0,0.448,0,0,0,0,269.728,272.532,270176,46,44,103,0
218,218,18,1,30,9,2,1,0,0.65,0,0,0,0,276.986,280.708,277636,47,45,104,0
218,218,18,1,31,10,2,1,1,0.784,1,0,0,0,284.096,289.43,284880,48,46,105,0
218,218,18,1,32,11,2,0,0,1.187,1,0,0,0,294.4,299.784,295587,49,47,106,0
218,218,18,1,33,12,2,1,0,0.38,0,0,0,0,304.737,311.737,305117,50,48,107,0
218,218,18,1,34,13,2,0,1,0.36,0,0,0,0,318.269,323.597,318629,51,49,108,0
218,218,18,1,35,14,2,1,1,0.431,1,0,0,0,329.341,335.317,329772,52,50,109,0
218,218,18,1,36,15,2,0,0,0.582,1,0,0,0,338.16,344.053,338742,53,51,110,0
218,218,18,1,37,16,2,1,0,0.583,0,0,0,0,346.754,351.083,347337,54,52,111,0
218,218,18,1,38,17,2,0,1,0.627,0,0,0,0,354.784,359.476,355411,55,53,112,0
218,218,18,1,39,18,2,1,1,0.435,1,0,0,0,362.709,367.849,363144,56,54,113,0
218,218,18,1,40,19,2,0,0,0.865,1,0,0,0,375.089,381.148,375954,57,55,114,0
218,218,18,1,41,0,2,-2,-2,NaN,-1,1,1,0,386.222,0,NaN,0,0,0,1
218,218,18,1,42,1,2,1,1,0.847,1,1,0,0,397.347,401.765,398194,58,56,115,1
218,218,18,1,43,2,2,0,1,0.758,0,1,0,0,410.161,412.379,410919,59,57,116,1
218,218,18,1,44,3,2,1,0,0.551,0,1,0,0,416.935,421.341,417486,60,58,117,1
218,218,18,1,45,4,2,0,1,0.719,0,1,0,0,426.779,430.077,427498,61,59,118,1
218,218,18,1,46,5,2,0,1,0.331,0,1,0,0,436.177,441.632,436508,62,60,119,1
218,218,18,1,47,6,2,1,0,0.415,0,1,0,0,447.777,451.547,448192,63,61,120,1
218,218,18,1,48,7,2,1,1,1.299,1,1,0,0,458.743,464.788,460042,64,62,121,1
218,218,18,1,49,8,2,1,0,0.603,0,1,0,0,472.624,480.659,473227,65,63,122,1
218,218,18,1,50,9,2,1,1,0.463,1,1,0,0,484.857,490.983,485320,66,64,123,1
218,218,18,1,51,10,2,1,0,0.465,0,1,0,0,495.786,502.757,496251,67,65,124,1
218,218,18,1,52,11,2,1,1,0.922,1,1,0,0,507.857,510.496,508779,68,66,125,1
218,218,18,1,53,12,2,1,0,0.95,0,1,0,0,518.623,521.742,519573,69,67,126,1
218,218,18,1,54,13,2,1,1,0.47,1,1,0,0,528.906,534.779,529376,70,68,127,1
218,218,18,1,55,14,2,1,0,0.751,0,1,0,0,540.985,545.505,541736,71,69,128,1
218,218,18,1,56,15,2,1,1,0.944,1,1,0,0,549.373,551.587,550317,72,70,129,1
218,218,18,1,57,16,2,1,1,0.537,1,1,0,0,555.206,559.424,555743,73,71,130,1
218,218,18,1,58,17,2,1,0,0.347,0,1,0,0,565.685,572.884,566032,74,72,131,1
218,218,18,1,59,18,2,0,0,1.985,1,1,0,0,578.413,587.749,580398,75,73,132,1
218,218,18,1,60,19,2,1,1,0.455,1,1,0,0,593.372,600.119,593827,76,74,133,1
218,218,18,1,61,0,2,-2,-2,NaN,-1,0,1,0,605.914,0,NaN,0,0,0,0
218,218,18,1,62,1,2,0,1,1,0,0,0,0,615.461,619.025,616461,58,56,134,0
218,218,18,1,63,2,2,1,1,0.488,1,0,0,0,623.5,628.08,623988,59,57,135,0
218,218,18,1,64,3,2,0,0,0.388,1,0,0,0,631.269,634.795,631657,60,58,136,0
218,218,18,1,65,4,2,1,0,0.627,0,0,0,0,637.62,641.535,638247,61,59,137,0
218,218,18,1,66,5,2,0,1,0.366,0,0,0,0,646,649.4,646366,62,60,138,0
218,218,18,1,67,6,2,1,1,0.589,1,0,0,0,652.386,656.639,652975,63,61,139,0
218,218,18,1,68,7,2,0,0,0.45,1,0,0,0,659.458,665.294,659908,64,62,140,0
218,218,18,1,69,8,2,0,1,0.649,0,0,0,0,670.59,675.236,671239,65,63,141,0
218,218,18,1,70,9,2,0,1,0.472,0,0,0,0,678.625,682.547,679097,66,64,142,0
218,218,18,1,71,10,2,0,0,0.564,1,0,0,0,686.373,689.47,686937,67,65,143,0
218,218,18,1,72,11,2,1,1,0.081,1,0,0,0,692.274,697.026,692355,68,66,144,0
218,218,18,1,73,12,2,0,1,1.032,0,0,0,0,703.121,708.353,704153,69,67,145,0
218,218,18,1,74,13,2,1,0,0.387,0,0,0,0,712.349,720.05,712736,70,68,146,0
218,218,18,1,75,14,2,1,1,1.174,1,0,0,0,724,728.367,725174,71,69,147,0
218,218,18,1,76,15,2,0,0,0.53,1,0,0,0,731.846,736.425,732376,72,70,148,0
218,218,18,1,77,16,2,0,1,0.542,0,0,0,0,739.154,745.404,739696,73,71,149,0
218,218,18,1,78,17,2,0,1,0.658,0,0,0,0,749.154,753.904,749812,74,72,150,0
218,218,18,1,79,18,2,0,1,0.3,0,0,0,0,759.399,765.756,759699,75,73,151,0
218,218,18,1,80,19,2,0,0,0.425,1,0,0,0,769.692,773.041,770117,76,74,152,0
218,218,18,1,1,0,3,-2,-2,NaN,-1,1,1,0,2.898,0,NaN,0,0,0,1
218,218,18,1,2,1,3,1,0,0.683,0,1,0,0,14.475,18.145,15158,77,75,153,1
218,218,18,1,3,2,3,1,1,0.293,1,1,0,0,24.101,28.227,24394,78,76,154,1
218,218,18,1,4,3,3,0,1,0.296,0,1,0,0,34.133,38.785,34429,79,77,155,1
218,218,18,1,5,4,3,0,1,0.293,0,1,0,0,45.187,50.325,45480,80,78,156,1
218,218,18,1,6,5,3,1,0,0.34,0,1,0,0,55.906,63.537,56246,81,79,157,1
218,218,18,1,7,6,3,0,0,0.479,1,1,0,0,66.791,71.373,67270,82,80,158,1
218,218,18,1,8,7,3,1,1,0.411,1,1,0,0,75.431,83.295,75842,83,81,159,1
218,218,18,1,9,8,3,0,1,1.039,0,1,0,0,87.457,90.618,88496,84,82,160,1
218,218,18,1,10,9,3,1,0,0.432,0,1,0,0,96.638,101.58,97070,85,83,161,1
218,218,18,1,11,10,3,0,1,0.373,0,1,0,0,107.076,114.269,107449,86,84,162,1
218,218,18,1,12,11,3,1,0,0.387,0,1,0,0,118.998,124.079,119385,87,85,163,1
218,218,18,1,13,12,3,1,1,0.403,1,1,0,0,128.271,133.817,128674,88,86,164,1
218,218,18,1,14,13,3,0,1,0.346,0,1,0,0,140.298,146.447,140644,89,87,165,1
218,218,18,1,15,14,3,1,0,0.769,0,1,0,0,154.178,156.77,154947,90,88,166,1
218,218,18,1,16,15,3,0,0,1.478,1,1,0,0,162.532,170.222,164010,91,89,167,1
218,218,18,1,17,16,3,0,0,0.358,1,1,0,0,174.876,179.547,175234,92,90,168,1
218,218,18,1,18,17,3,1,1,0.299,1,1,0,0,183.857,192.234,184156,93,91,169,1
218,218,18,1,19,18,3,0,0,0.564,1,1,0,0,201.828,206.713,202392,94,92,170,1
218,218,18,1,20,19,3,0,0,0.378,1,1,0,0,212.353,217.213,212731,95,93,171,1
218,218,18,1,21,0,3,-2,-2,NaN,-1,0,1,0,220.905,0,NaN,0,0,0,0
218,218,18,1,22,1,3,0,0,0.481,1,0,0,0,231.47,235.057,231951,77,75,172,0
218,218,18,1,23,2,3,0,1,0.579,0,0,0,0,237.906,243.371,238485,78,76,173,0
218,218,18,1,24,3,3,0,1,0.352,0,0,0,0,247.513,252.464,247865,79,77,174,0
218,218,18,1,25,4,3,0,0,0.611,1,0,0,0,257.65,260.851,258261,80,78,175,0
218,218,18,1,26,5,3,0,0,0.391,1,0,0,0,263.571,273.078,263962,81,79,176,0
218,218,18,1,27,6,3,1,0,0.391,0,0,0,0,277.927,281.869,278318,82,80,177,0
218,218,18,1,28,7,3,0,1,0.34,0,0,0,0,287.019,292.695,287359,83,81,178,0
218,218,18,1,29,8,3,1,1,0.356,1,0,0,0,296.259,301.371,296615,84,82,179,0
218,218,18,1,30,9,3,0,0,0.34,1,0,0,0,305.47,310.836,305810,85,83,180,0
218,218,18,1,31,10,3,1,0,0.343,0,0,0,0,315.967,320.448,316310,86,84,181,0
218,218,18,1,32,11,3,1,1,0.355,1,0,0,0,324.927,329.621,325282,87,85,182,0
218,218,18,1,33,12,3,0,0,0.455,1,0,0,0,332.441,335.841,332896,88,86,183,0
218,218,18,1,34,13,3,0,0,0.335,1,0,0,0,341.501,344.589,341836,89,87,184,0
218,218,18,1,35,14,3,0,1,0.985,0,0,0,0,348.877,352.331,349862,90,88,185,0
218,218,18,1,36,15,3,1,0,0.413,0,0,0,0,355.838,359.102,356251,91,89,186,0
218,218,18,1,37,16,3,0,0,0.352,1,0,0,0,365.657,370.441,366009,92,90,187,0
218,218,18,1,38,17,3,1,1,0.597,1,0,0,0,373.447,376.362,374044,93,91,188,0
218,218,18,1,39,18,3,1,0,0.355,0,0,0,0,380.303,384.463,380658,94,92,189,0
218,218,18,1,40,19,3,1,1,0.535,1,0,0,0,388.418,390.854,388953,95,93,190,0
218,218,18,1,41,0,3,-2,-2,NaN,-1,1,1,0,396.558,0,NaN,0,0,0,1
218,218,18,1,42,1,3,1,0,0.711,0,1,0,0,408.672,414.909,409383,96,94,191,1
218,218,18,1,43,2,3,1,1,0.393,1,1,0,0,418.477,425.427,418870,97,95,192,1
218,218,18,1,44,3,3,0,1,0.55,0,1,0,0,430.091,434.602,430641,98,96,193,1
218,218,18,1,45,4,3,1,0,0.391,0,1,0,0,442.087,446.568,442478,99,97,194,1
218,218,18,1,46,5,3,1,1,0.392,1,1,0,0,450.296,454.361,450688,100,98,195,1
218,218,18,1,47,6,3,1,0,1.056,0,1,0,0,457.327,460.919,458383,101,99,196,1
218,218,18,1,48,7,3,1,1,0.275,1,1,0,0,467.443,472.79,467718,102,100,197,1
218,218,18,1,49,8,3,0,1,0.389,0,1,0,0,476.768,479.737,477157,103,101,198,1
218,218,18,1,50,9,3,0,1,0.307,0,1,0,0,488.346,492.077,488653,104,102,199,1
218,218,18,1,51,10,3,0,0,0.528,1,1,0,0,496.372,500.774,496900,105,103,200,1
218,218,18,1,52,11,3,1,0,0.448,0,1,0,0,505.612,510.125,506060,106,104,201,1
218,218,18,1,53,12,3,1,1,0.408,1,1,0,0,512.978,515.609,513386,107,105,202,1
218,218,18,1,54,13,3,0,0,0.314,1,1,0,0,518.966,525.61,519280,108,106,203,1
218,218,18,1,55,14,3,1,1,0.39,1,1,0,0,528.554,534.895,528944,109,107,204,1
218,218,18,1,56,15,3,1,1,0.351,1,1,0,0,538.039,541.688,538390,110,108,205,1
218,218,18,1,57,16,3,1,0,0.686,0,1,0,0,546.788,552.102,547474,111,109,206,1
218,218,18,1,58,17,3,1,1,0.4,1,1,0,0,555.252,559.986,555652,112,110,207,1
218,218,18,1,59,18,3,0,1,0.604,0,1,0,0,564.309,567.151,564913,113,111,208,1
218,218,18,1,60,19,3,0,1,0.395,0,1,0,0,570.667,573.425,571062,114,112,209,1
218,218,18,1,61,0,3,-2,-2,NaN,-1,0,1,0,576.093,0,NaN,0,0,0,0
218,218,18,1,62,1,3,0,0,0.686,1,0,0,0,587.829,592.049,588515,96,94,210,0
218,218,18,1,63,2,3,0,0,0.327,1,0,0,0,600.791,607.377,601118,97,95,211,0
218,218,18,1,64,3,3,0,1,0.312,0,0,0,0,610.899,616.702,611211,98,96,212,0
218,218,18,1,65,4,3,0,0,0.331,1,0,0,0,620.041,623.702,620372,99,97,213,0
218,218,18,1,66,5,3,1,0,0.521,0,0,0,0,626.773,631.223,627294,100,98,214,0
218,218,18,1,67,6,3,0,1,0.469,0,0,0,0,634.579,639.923,635048,101,99,215,0
218,218,18,1,68,7,3,0,0,0.368,1,0,0,0,649.317,652.951,649685,102,100,216,0
218,218,18,1,69,8,3,1,1,0.314,1,0,0,0,657.807,662.697,658121,103,101,217,0
218,218,18,1,70,9,3,0,0,0.288,1,0,0,0,670.571,676.208,670859,104,102,218,0
218,218,18,1,71,10,3,0,0,0.527,1,0,0,0,679.665,683.545,680192,105,103,219,0
218,218,18,1,72,11,3,0,1,0.395,0,0,0,0,688.005,691.095,688400,106,104,220,0
218,218,18,1,73,12,3,0,1,0.278,0,0,0,0,695.063,700.244,695341,107,105,221,0
218,218,18,1,74,13,3,0,0,0.847,1,0,0,0,705.075,710.106,705922,108,106,222,0
218,218,18,1,75,14,3,0,0,0.35,1,0,0,0,713.322,718.715,713672,109,107,223,0
218,218,18,1,76,15,3,1,1,0.536,1,0,0,0,724.147,730.823,724683,110,108,224,0
218,218,18,1,77,16,3,1,1,0.512,1,0,0,0,735.52,741.683,736032,111,109,225,0
218,218,18,1,78,17,3,1,0,0.431,0,0,0,0,745.373,753.369,745804,112,110,226,0
218,218,18,1,79,18,3,1,1,0.839,1,0,0,0,756.936,759.966,757775,113,111,227,0
218,218,18,1,80,19,3,1,0,0.618,0,0,0,0,762.797,765.389,763415,114,112,228,0
219,219,19,1,1,0,1,-2,-2,NaN,-1,1,1,0,3.635,0,NaN,0,0,0,1
219,219,19,1,2,1,1,1,1,0.46,1,1,0,0,13.101,16.835,13561,1,1,1,1
219,219,19,1,3,2,1,1,0,1.215,0,1,0,0,19.93,24.815,21145,2,2,2,1
219,219,19,1,4,3,1,1,1,0.617,1,1,0,0,29.108,31.822,29725,3,3,3,1
219,219,19,1,5,4,1,0,1,1.124,0,1,0,0,34.929,40.364,36053,4,4,4,1
219,219,19,1,6,5,1,1,0,0.608,0,1,0,0,46.094,54.383,46702,5,5,5,1
219,219,19,1,7,6,1,1,1,0.512,1,1,0,0,61.269,66.405,61781,6,6,6,1
219,219,19,1,8,7,1,0,0,1.417,1,1,0,0,70.394,75.101,71811,7,7,7,1
219,219,19,1,9,8,1,0,1,0.668,0,1,0,0,78.52,84.853,79188,8,8,8,1
