code,idc,id,social,rtrial,blocktrial,run,payoff,choice,rt,opchoice,opponent,blank,missing
102,102,2,0,53,12,3,0,0,0.42,1,1,0,0
102,102,2,0,54,13,3,1,1,0.328,1,1,0,0
102,102,2,0,55,14,3,0,1,0.38,0,1,0,0
102,102,2,0,56,15,3,1,0,0.427,0,1,0,0
102,102,2,0,57,16,3,1,1,0.324,1,1,0,0
102,102,2,0,58,17,3,1,1,0.473,1,1,0,0
102,102,2,0,59,18,3,1,0,0.313,0,1,0,0
102,102,2,0,60,19,3,1,0,0.366,0,1,0,0
102,102,2,0,61,0,3,-2,-2,NaN,-1,0,1,0
102,102,2,0,62,1,3,1,1,1.168,1,0,0,0
102,102,2,0,63,2,3,0,0,0.667,1,0,0,0
102,102,2,0,64,3,3,0,1,0.314,0,0,0,0
102,102,2,0,65,4,3,0,0,0.474,1,0,0,0
102,102,2,0,66,5,3,0,1,0.368,0,0,0,0
102,102,2,0,67,6,3,1,0,0.354,0,0,0,0
102,102,2,0,68,7,3,1,1,0.435,1,0,0,0
102,102,2,0,69,8,3,0,0,0.386,1,0,0,0
102,102,2,0,70,9,3,0,0,0.295,1,0,0,0
102,102,2,0,71,10,3,1,1,0.261,1,0,0,0
102,102,2,0,72,11,3,0,1,0.312,0,0,0,0
102,102,2,0,73,12,3,1,0,0.301,0,0,0,0
102,102,2,0,74,13,3,0,0,0.337,1,0,0,0
102,102,2,0,75,14,3,1,1,0.446,1,0,0,0
102,102,2,0,76,15,3,1,1,0.309,1,0,0,0
102,102,2,0,77,16,3,0,0,0.307,1,0,0,0
102,102,2,0,78,17,3,0,1,0.253,0,0,0,0
102,102,2,0,79,18,3,0,0,0.367,1,0,0,0
102,102,2,0,80,19,3,0,1,0.275,0,0,0,0
103,103,3,0,1,0,1,-2,-2,NaN,-1,1,1,0
103,103,3,0,2,1,1,1,0,0.889,0,1,0,0
103,103,3,0,3,2,1,1,0,0.498,0,1,0,0
103,103,3,0,4,3,1,0,0,0.637,1,1,0,0
103,103,3,0,5,4,1,1,1,0.366,1,1,0,0
103,103,3,0,6,5,1,0,1,0.705,0,1,0,0
103,103,3,0,7,6,1,0,0,0.392,1,1,0,0
103,103,3,0,8,7,1,0,0,0.554,1,1,0,0
103,103,3,0,9,8,1,0,0,0.404,1,1,0,0
103,103,3,0,10,9,1,0,0,0.538,1,1,0,0
103,103,3,0,11,10,1,1,1,0.474,1,1,0,0
103,103,3,0,12,11,1,1,1,0.508,1,1,0,0
103,103,3,0,13,12,1,0,1,1.001,0,1,0,0
103,103,3,0,14,13,1,1,0,0.651,0,1,0,0
103,103,3,0,15,14,1,0,0,0.808,1,1,0,0
103,103,3,0,16,15,1,1,1,0.548,1,1,0,0
103,103,3,0,17,16,1,1,1,0.578,1,1,0,0
103,103,3,0,18,17,1,0,1,0.58,0,1,0,0
103,103,3,0,19,18,1,1,0,0.623,0,1,0,0
103,103,3,0,20,19,1,1,0,0.323,0,1,0,0
103,103,3,0,21,0,1,-2,-2,NaN,-1,0,1,0
103,103,3,0,22,1,1,1,1,0.412,1,0,0,0
103,103,3,0,23,2,1,1,1,0.512,1,0,0,0
103,103,3,0,24,3,1,0,0,1.053,1,0,0,0
103,103,3,0,25,4,1,0,1,0.378,0,0,0,0
103,103,3,0,26,5,1,1,0,0.603,0,0,0,0
103,103,3,0,27,6,1,0,0,0.657,1,0,0,0
103,103,3,0,28,7,1,0,1,0.837,0,0,0,0
103,103,3,0,29,8,1,1,0,0.542,0,0,0,0
103,103,3,0,30,9,1,0,0,1.029,1,0,0,0
103,103,3,0,31,10,1,0,0,0.564,1,0,0,0
103,103,3,0,32,11,1,1,1,0.5,1,0,0,0
103,103,3,0,33,12,1,0,1,0.755,0,0,0,0
103,103,3,0,34,13,1,1,0,0.734,0,0,0,0
103,103,3,0,35,14,1,0,0,0.726,1,0,0,0
103,103,3,0,36,15,1,0,1,0.83,0,0,0,0
103,103,3,0,37,16,1,1,0,0.95,0,0,0,0
103,103,3,0,38,17,1,1,1,0.903,1,0,0,0
103,103,3,0,39,18,1,1,1,1.361,1,0,0,0
103,103,3,0,40,19,1,1,1,0.776,1,0,0,0
103,103,3,0,41,0,1,-2,-2,NaN,-1,1,1,0
103,103,3,0,42,1,1,1,0,0.763,0,1,0,0
103,103,3,0,43,2,1,0,0,0.765,1,1,0,0
103,103,3,0,44,3,1,1,1,0.616,1,1,0,0
103,103,3,0,45,4,1,0,1,0.695,0,1,0,0
103,103,3,0,46,5,1,1,0,0.504,0,1,0,0
103,103,3,0,47,6,1,1,0,0.613,0,1,0,0
103,103,3,0,48,7,1,0,0,0.824,1,1,0,0
103,103,3,0,49,8,1,1,1,0.752,1,1,0,0
103,103,3,0,50,9,1,1,1,0.631,1,1,0,0
103,103,3,0,51,10,1,0,1,0.454,0,1,0,0
103,103,3,0,52,11,1,1,0,0.393,0,1,0,0
103,103,3,0,53,12,1,1,0,0.569,0,1,0,0
103,103,3,0,54,13,1,0,0,0.713,1,1,0,0
103,103,3,0,55,14,1,1,1,0.421,1,1,0,0
103,103,3,0,56,15,1,1,1,0.932,1,1,0,0
103,103,3,0,57,16,1,0,0,0.507,1,1,0,0
103,103,3,0,58,17,1,0,1,0.38,0,1,0,0
103,103,3,0,59,18,1,1,0,0.373,0,1,0,0
103,103,3,0,60,19,1,0,0,0.641,1,1,0,0
103,103,3,0,61,0,1,-2,-2,NaN,-1,0,1,0
103,103,3,0,62,1,1,1,1,0.375,1,0,0,0
103,103,3,0,63,2,1,1,1,0.584,1,0,0,0
103,103,3,0,64,3,1,1,0,0.66,0,0,0,0
103,103,3,0,65,4,1,1,0,0.693,0,0,0,0
103,103,3,0,66,5,1,1,0,0.468,0,0,0,0
103,103,3,0,67,6,1,0,0,0.403,1,0,0,0
103,103,3,0,68,7,1,1,1,1.013,1,0,0,0
103,103,3,0,69,8,1,0,1,0.534,0,0,0,0
103,103,3,0,70,9,1,0,0,0.508,1,0,0,0
103,103,3,0,71,10,1,0,0,0.691,1,0,0,0
103,103,3,0,72,11,1,0,1,0.559,0,0,0,0
103,103,3,0,73,12,1,1,0,1.301,0,0,0,0
103,103,3,0,74,13,1,1,0,0.684,0,0,0,0
103,103,3,0,75,14,1,0,0,0.59,1,0,0,0
103,103,3,0,76,15,1,1,1,0.552,1,0,0,0
103,103,3,0,77,16,1,0,1,1.041,0,0,0,0
103,103,3,0,78,17,1,1,0,1.336,0,0,0,0
103,103,3,0,79,18,1,0,0,0.607,1,0,0,0
103,103,3,0,80,19,1,0,1,0.656,0,0,0,0
103,103,3,0,1,0,2,-2,-2,NaN,-1,1,1,0
103,103,3,0,2,1,2,1,0,1.386,0,1,0,0
103,103,3,0,3,2,2,0,0,0.476,1,1,0,0
103,103,3,0,4,3,2,1,1,0.479,1,1,0,0
103,103,3,0,5,4,2,1,1,0.731,1,1,0,0
103,103,3,0,6,5,2,0,1,0.475,0,1,0,0
103,103,3,0,7,6,2,1,0,0.804,0,1,0,0
103,103,3,0,8,7,2,0,0,0.845,1,1,0,0
103,103,3,0,9,8,2,1,1,0.335,1,1,0,0
103,103,3,0,10,9,2,1,0,0.317,0,1,0,0
103,103,3,0,11,10,2,1,1,0.336,1,1,0,0
103,103,3,0,12,11,2,1,0,0.449,0,1,0,0
103,103,3,0,13,12,2,1,1,0.456,1,1,0,0
103,103,3,0,14,13,2,1,0,0.633,0,1,0,0
103,103,3,0,15,14,2,1,1,0.479,1,1,0,0
103,103,3,0,16,15,2,1,0,0.724,0,1,0,0
103,103,3,0,17,16,2,1,1,0.869,1,1,0,0
103,103,3,0,18,17,2,0,0,0.754,1,1,0,0
103,103,3,0,19,18,2,0,0,0.453,1,1,0,0
103,103,3,0,20,19,2,0,1,-1.601,0,1,0,0
103,103,3,0,21,0,2,-2,-2,NaN,-1,0,1,0
103,103,3,0,22,1,2,0,1,0.732,0,0,0,0
103,103,3,0,23,2,2,1,1,0.349,1,0,0,0
103,103,3,0,24,3,2,0,0,0.559,1,0,0,0
103,103,3,0,25,4,2,1,0,0.519,0,0,0,0
103,103,3,0,26,5,2,1,0,0.392,0,0,0,0
103,103,3,0,27,6,2,1,1,0.527,1,0,0,0
103,103,3,0,28,7,2,1,1,0.326,1,0,0,0
103,103,3,0,29,8,2,1,0,0.429,0,0,0,0
103,103,3,0,30,9,2,1,0,0.654,0,0,0,0
103,103,3,0,31,10,2,1,1,0.753,1,0,0,0
103,103,3,0,32,11,2,1,1,0.814,1,0,0,0
103,103,3,0,33,12,2,1,0,0.559,0,0,0,0
103,103,3,0,34,13,2,1,0,0.71,0,0,0,0
103,103,3,0,35,14,2,1,1,0.629,1,0,0,0
103,103,3,0,36,15,2,1,1,0.816,1,0,0,0
103,103,3,0,37,16,2,1,0,0.471,0,0,0,0
103,103,3,0,38,17,2,1,0,0.703,0,0,0,0
103,103,3,0,39,18,2,1,1,0.596,1,0,0,0
103,103,3,0,40,19,2,1,1,0.99,1,0,0,0
103,103,3,0,41,0,2,-2,-2,NaN,-1,1,1,0
103,103,3,0,42,1,2,0,1,0.331,0,1,0,0
103,103,3,0,43,2,2,0,1,0.385,0,1,0,0
103,103,3,0,44,3,2,1,0,0.519,0,1,0,0
103,103,3,0,45,4,2,0,1,0.392,0,1,0,0
103,103,3,0,46,5,2,0,1,0.469,0,1,0,0
103,103,3,0,47,6,2,0,1,0.418,0,1,0,0
103,103,3,0,48,7,2,1,0,0.516,0,1,0,0
103,103,3,0,49,8,2,1,0,0.509,0,1,0,0
103,103,3,0,50,9,2,1,0,1.223,0,1,0,0
103,103,3,0,51,10,2,0,0,0.702,1,1,0,0
103,103,3,0,52,11,2,1,1,0.831,1,1,0,0
103,103,3,0,53,12,2,1,1,0.737,1,1,0,0
103,103,3,0,54,13,2,0,1,0.604,0,1,0,0
103,103,3,0,55,14,2,1,0,0.614,0,1,0,0
103,103,3,0,56,15,2,0,0,0.698,1,1,0,0
103,103,3,0,57,16,2,1,1,0.606,1,1,0,0
103,103,3,0,58,17,2,0,0,0.427,1,1,0,0
103,103,3,0,59,18,2,0,1,0.288,0,1,0,0
103,103,3,0,60,19,2,0,1,0.317,0,1,0,0
103,103,3,0,61,0,2,-2,-2,NaN,-1,0,1,0
103,103,3,0,62,1,2,1,0,0.888,0,0,0,0
103,103,3,0,63,2,2,0,0,1.318,1,0,0,0
103,103,3,0,64,3,2,0,0,0.727,1,0,0,0
103,103,3,0,65,4,2,0,1,0.364,0,0,0,0
103,103,3,0,66,5,2,0,1,0.736,0,0,0,0
103,103,3,0,67,6,2,0,0,0.704,1,0,0,0
103,103,3,0,68,7,2,0,0,0.399,1,0,0,0
103,103,3,0,69,8,2,1,0,0.406,0,0,0,0
103,103,3,0,70,9,2,1,0,0.308,0,0,0,0
103,103,3,0,71,10,2,0,0,0.77,1,0,0,0
103,103,3,0,72,11,2,1,1,0.741,1,0,0,0
103,103,3,0,73,12,2,0,1,0.799,0,0,0,0
103,103,3,0,74,13,2,1,0,1.2,0,0,0,0
103,103,3,0,75,14,2,1,1,0.466,1,0,0,0
103,103,3,0,76,15,2,0,0,0.348,1,0,0,0
103,103,3,0,77,16,2,0,1,0.643,0,0,0,0
103,103,3,0,78,17,2,0,1,0.396,0,0,0,0
103,103,3,0,79,18,2,1,0,0.445,0,0,0,0
103,103,3,0,80,19,2,1,1,0.514,1,0,0,0
103,103,3,0,1,0,3,-2,-2,NaN,-1,1,1,0
103,103,3,0,2,1,3,0,0,0.429,1,1,0,0
103,103,3,0,3,2,3,1,1,0.386,1,1,0,0
103,103,3,0,4,3,3,0,1,0.359,0,1,0,0
103,103,3,0,5,4,3,1,0,0.605,0,1,0,0
103,103,3,0,6,5,3,0,0,0.463,1,1,0,0
103,103,3,0,7,6,3,0,0,0.446,1,1,0,0
103,103,3,0,8,7,3,0,0,0.446,1,1,0,0
103,103,3,0,9,8,3,0,0,0.273,1,1,0,0
103,103,3,0,10,9,3,1,1,0.499,1,1,0,0
103,103,3,0,11,10,3,1,1,0.428,1,1,0,0
103,103,3,0,12,11,3,0,1,0.478,0,1,0,0
103,103,3,0,13,12,3,1,0,0.669,0,1,0,0
103,103,3,0,14,13,3,0,0,0.579,1,1,0,0
103,103,3,0,15,14,3,1,1,0.242,1,1,0,0
103,103,3,0,16,15,3,1,1,0.552,1,1,0,0
103,103,3,0,17,16,3,1,1,0.626,1,1,0,0
103,103,3,0,18,17,3,0,1,1.084,0,1,0,0
103,103,3,0,19,18,3,1,0,0.393,0,1,0,0
103,103,3,0,20,19,3,1,0,0.402,0,1,0,0
103,103,3,0,21,0,3,-2,-2,NaN,-1,0,1,0
103,103,3,0,22,1,3,0,0,0.791,1,0,0,0
103,103,3,0,23,2,3,0,1,0.476,0,0,0,0
103,103,3,0,24,3,3,1,0,0.397,0,0,0,0
103,103,3,0,25,4,3,0,0,0.471,1,0,0,0
103,103,3,0,26,5,3,1,1,0.569,1,0,0,0
103,103,3,0,27,6,3,1,0,0.478,0,0,0,0
103,103,3,0,28,7,3,0,1,0.418,0,0,0,0
103,103,3,0,29,8,3,0,0,0.496,1,0,0,0
103,103,3,0,30,9,3,0,0,0.479,1,0,0,0
103,103,3,0,31,10,3,0,1,0.529,0,0,0,0
103,103,3,0,32,11,3,0,0,0.345,1,0,0,0
103,103,3,0,33,12,3,0,0,0.306,1,0,0,0
103,103,3,0,34,13,3,1,1,0.676,1,0,0,0
103,103,3,0,35,14,3,0,1,0.388,0,0,0,0
103,103,3,0,36,15,3,1,0,0.627,0,0,0,0
103,103,3,0,37,16,3,0,0,0.485,1,0,0,0
103,103,3,0,38,17,3,1,1,0.905,1,0,0,0
103,103,3,0,39,18,3,1,0,0.369,0,0,0,0
103,103,3,0,40,19,3,1,1,0.423,1,0,0,0
103,103,3,0,41,0,3,-2,-2,NaN,-1,1,1,0
103,103,3,0,42,1,3,0,0,0.565,1,1,0,0
103,103,3,0,43,2,3,1,1,0.472,1,1,0,0
103,103,3,0,44,3,3,1,0,0.418,0,1,0,0
103,103,3,0,45,4,3,1,1,0.49,1,1,0,0
103,103,3,0,46,5,3,1,0,0.455,0,1,0,0
103,103,3,0,47,6,3,1,1,0.453,1,1,0,0
103,103,3,0,48,7,3,1,0,0.351,0,1,0,0
103,103,3,0,49,8,3,1,1,0.692,1,1,0,0
103,103,3,0,50,9,3,1,0,0.429,0,1,0,0
103,103,3,0,51,10,3,1,1,1.005,1,1,0,0
103,103,3,0,52,11,3,1,0,0.388,0,1,0,0
103,103,3,0,53,12,3,1,1,0.623,1,1,0,0
103,103,3,0,54,13,3,1,0,0.39,0,1,0,0
103,103,3,0,55,14,3,1,1,0.549,1,1,0,0
103,103,3,0,56,15,3,1,0,0.685,0,1,0,0
103,103,3,0,57,16,3,1,1,0.492,1,1,0,0
103,103,3,0,58,17,3,0,0,0.475,1,1,0,0
103,103,3,0,59,18,3,1,1,0.413,1,1,0,0
103,103,3,0,60,19,3,0,1,0.711,0,1,0,0
103,103,3,0,61,0,3,-2,-2,NaN,-1,0,1,0
103,103,3,0,62,1,3,0,0,0.87,1,0,0,0
103,103,3,0,63,2,3,0,0,0.562,1,0,0,0
103,103,3,0,64,3,3,0,1,0.719,0,0,0,0
103,103,3,0,65,4,3,0,0,0.339,1,0,0,0
103,103,3,0,66,5,3,0,1,0.409,0,0,0,0
103,103,3,0,67,6,3,0,1,0.36,0,0,0,0
103,103,3,0,68,7,3,1,1,0.411,1,0,0,0
103,103,3,0,69,8,3,1,1,0.436,1,0,0,0
103,103,3,0,70,9,3,1,1,0.586,1,0,0,0
103,103,3,0,71,10,3,1,1,0.493,1,0,0,0
103,103,3,0,72,11,3,0,1,0.377,0,0,0,0
103,103,3,0,73,12,3,1,0,0.658,0,0,0,0
103,103,3,0,74,13,3,0,0,0.478,1,0,0,0
103,103,3,0,75,14,3,1,1,0.438,1,0,0,0
103,103,3,0,76,15,3,1,1,0.493,1,0,0,0
103,103,3,0,77,16,3,1,1,0.38,1,0,0,0
103,103,3,0,78,17,3,0,1,0.524,0,0,0,0
103,103,3,0,79,18,3,0,0,0.459,1,0,0,0
103,103,3,0,80,19,3,1,0,0.438,0,0,0,0
104,104,4,0,1,0,1,-2,-2,NaN,-1,1,1,0
104,104,4,0,2,1,1,1,0,0.475,0,1,0,0
104,104,4,0,3,2,1,1,0,0.778,0,1,0,0
104,104,4,0,4,3,1,0,0,1.416,1,1,0,0
104,104,4,0,5,4,1,1,1,0.667,1,1,0,0
104,104,4,0,6,5,1,1,0,1.141,0,1,0,0
104,104,4,0,7,6,1,0,0,1.325,1,1,0,0
104,104,4,0,8,7,1,1,1,0.438,1,1,0,0
104,104,4,0,9,8,1,0,1,1.34,0,1,0,0
104,104,4,0,10,9,1,#NAME?,NaN,NaN,0,1,0,1
104,104,4,0,11,10,1,1,0,0.8,0,1,0,0
104,104,4,0,12,11,1,1,1,0.658,1,1,0,0
104,104,4,0,13,12,1,0,1,1.472,0,1,0,0
104,104,4,0,14,13,1,0,1,0.425,0,1,0,0
104,104,4,0,15,14,1,1,0,0.95,0,1,0,0
104,104,4,0,16,15,1,1,0,0.637,0,1,0,0
104,104,4,0,17,16,1,1,1,0.484,1,1,0,0
104,104,4,0,18,17,1,1,0,0.977,0,1,0,0
104,104,4,0,19,18,1,0,1,0.504,0,1,0,0
104,104,4,0,20,19,1,0,1,1.164,0,1,0,0
104,104,4,0,21,0,1,-2,-2,NaN,-1,0,1,0
104,104,4,0,22,1,1,1,1,1.336,1,0,0,0
104,104,4,0,23,2,1,0,0,1.032,1,0,0,0
104,104,4,0,24,3,1,1,1,0.493,1,0,0,0
104,104,4,0,25,4,1,1,0,0.605,0,0,0,0
104,104,4,0,26,5,1,1,0,0.617,0,0,0,0
104,104,4,0,27,6,1,0,0,0.765,1,0,0,0
104,104,4,0,28,7,1,0,1,0.594,0,0,0,0
104,104,4,0,29,8,1,1,0,0.497,0,0,0,0
104,104,4,0,30,9,1,1,1,0.945,1,0,0,0
104,104,4,0,31,10,1,1,1,0.735,1,0,0,0
104,104,4,0,32,11,1,0,0,0.693,1,0,0,0
104,104,4,0,33,12,1,0,1,0.765,0,0,0,0
104,104,4,0,34,13,1,0,1,0.7,0,0,0,0
104,104,4,0,35,14,1,0,0,1.563,1,0,0,0
104,104,4,0,36,15,1,0,1,0.679,0,0,0,0
104,104,4,0,37,16,1,0,1,0.666,0,0,0,0
104,104,4,0,38,17,1,0,0,0.668,1,0,0,0
104,104,4,0,39,18,1,1,1,1.774,1,0,0,0
104,104,4,0,40,19,1,1,1,0.554,1,0,0,0
104,104,4,0,41,0,1,-2,-2,NaN,-1,1,1,0
104,104,4,0,42,1,1,1,0,0.935,0,1,0,0
104,104,4,0,43,2,1,0,0,0.613,1,1,0,0
104,104,4,0,44,3,1,1,1,0.433,1,1,0,0
104,104,4,0,45,4,1,0,1,0.55,0,1,0,0
104,104,4,0,46,5,1,0,1,0.507,0,1,0,0
104,104,4,0,47,6,1,0,1,0.577,0,1,0,0
104,104,4,0,48,7,1,0,1,0.485,0,1,0,0
104,104,4,0,49,8,1,1,0,0.472,0,1,0,0
104,104,4,0,50,9,1,0,0,0.634,1,1,0,0
104,104,4,0,51,10,1,1,1,0.448,1,1,0,0
104,104,4,0,52,11,1,1,1,1.324,1,1,0,0
104,104,4,0,53,12,1,0,1,0.562,0,1,0,0
104,104,4,0,54,13,1,0,0,0.637,1,1,0,0
104,104,4,0,55,14,1,0,0,0.652,1,1,0,0
104,104,4,0,56,15,1,0,0,1.866,1,1,0,0
104,104,4,0,57,16,1,1,1,0.473,1,1,0,0
104,104,4,0,58,17,1,1,0,0.466,0,1,0,0
104,104,4,0,59,18,1,0,0,1.275,1,1,0,0
104,104,4,0,60,19,1,1,1,0.82,1,1,0,0
104,104,4,0,61,0,1,-2,-2,NaN,-1,0,1,0
104,104,4,0,62,1,1,1,1,0.476,1,0,0,0
104,104,4,0,63,2,1,0,0,0.569,1,0,0,0
104,104,4,0,64,3,1,1,0,0.439,0,0,0,0
104,104,4,0,65,4,1,1,0,0.344,0,0,0,0
104,104,4,0,66,5,1,0,1,0.477,0,0,0,0
104,104,4,0,67,6,1,1,1,0.474,1,0,0,0
104,104,4,0,68,7,1,1,1,0.449,1,0,0,0
104,104,4,0,69,8,1,0,1,0.418,0,0,0,0
104,104,4,0,70,9,1,0,0,0.554,1,0,0,0
104,104,4,0,71,10,1,0,0,0.431,1,0,0,0
104,104,4,0,72,11,1,0,1,0.375,0,0,0,0
104,104,4,0,73,12,1,1,0,0.336,0,0,0,0
104,104,4,0,74,13,1,0,1,0.426,0,0,0,0
104,104,4,0,75,14,1,1,1,0.286,1,0,0,0
104,104,4,0,76,15,1,1,1,0.811,1,0,0,0
104,104,4,0,77,16,1,1,0,0.574,0,0,0,0
104,104,4,0,78,17,1,0,1,0.429,0,0,0,0
104,104,4,0,79,18,1,0,0,0.45,1,0,0,0
104,104,4,0,80,19,1,0,1,0.486,0,0,0,0
104,104,4,0,1,0,2,-2,-2,NaN,-1,1,1,0
104,104,4,0,2,1,2,1,0,0.603,0,1,0,0
104,104,4,0,3,2,2,0,0,0.391,1,1,0,0
104,104,4,0,4,3,2,1,1,0.605,1,1,0,0
104,104,4,0,5,4,2,1,1,0.412,1,1,0,0
104,104,4,0,6,5,2,1,0,0.947,0,1,0,0
104,104,4,0,7,6,2,1,0,1.157,0,1,0,0
104,104,4,0,8,7,2,0,0,1.233,1,1,0,0
104,104,4,0,9,8,2,1,1,0.417,1,1,0,0
104,104,4,0,10,9,2,0,0,0.743,1,1,0,0
104,104,4,0,11,10,2,0,0,0.664,1,1,0,0
104,104,4,0,12,11,2,1,1,0.696,1,1,0,0
104,104,4,0,13,12,2,1,0,0.633,0,1,0,0
104,104,4,0,14,13,2,1,1,0.478,1,1,0,0
104,104,4,0,15,14,2,0,1,0.608,0,1,0,0
104,104,4,0,16,15,2,1,0,1.041,0,1,0,0
104,104,4,0,17,16,2,1,1,0.705,1,1,0,0
104,104,4,0,18,17,2,0,0,1.11,1,1,0,0
104,104,4,0,19,18,2,1,1,1.649,1,1,0,0
104,104,4,0,20,19,2,0,1,1.031,0,1,0,0
104,104,4,0,21,0,2,-2,-2,NaN,-1,0,1,0
104,104,4,0,22,1,2,1,0,0.622,0,0,0,0
104,104,4,0,23,2,2,0,0,0.864,1,0,0,0
104,104,4,0,24,3,2,1,1,1.396,1,0,0,0
104,104,4,0,25,4,2,0,1,0.886,0,0,0,0
104,104,4,0,26,5,2,0,1,0.451,0,0,0,0
104,104,4,0,27,6,2,1,1,0.507,1,0,0,0
104,104,4,0,28,7,2,0,0,0.445,1,0,0,0
104,104,4,0,29,8,2,0,1,0.571,0,0,0,0
104,104,4,0,30,9,2,0,1,0.377,0,0,0,0
104,104,4,0,31,10,2,0,0,0.501,1,0,0,0
104,104,4,0,32,11,2,1,1,0.373,1,0,0,0
104,104,4,0,33,12,2,0,1,0.439,0,0,0,0
104,104,4,0,34,13,2,1,0,0.763,0,0,0,0
104,104,4,0,35,14,2,0,0,0.727,1,0,0,0
104,104,4,0,36,15,2,0,0,0.832,1,0,0,0
104,104,4,0,37,16,2,0,1,0.624,0,0,0,0
104,104,4,0,38,17,2,0,1,0.345,0,0,0,0
104,104,4,0,39,18,2,1,1,0.97,1,0,0,0
104,104,4,0,40,19,2,1,1,0.429,1,0,0,0
104,104,4,0,41,0,2,-2,-2,NaN,-1,1,1,0
104,104,4,0,42,1,2,1,0,0.752,0,1,0,0
104,104,4,0,43,2,2,1,1,0.551,1,1,0,0
104,104,4,0,44,3,2,0,1,0.33,0,1,0,0
104,104,4,0,45,4,2,0,1,0.36,0,1,0,0
104,104,4,0,46,5,2,0,1,0.658,0,1,0,0
104,104,4,0,47,6,2,0,1,0.504,0,1,0,0
104,104,4,0,48,7,2,0,1,0.326,0,1,0,0
104,104,4,0,49,8,2,1,0,0.384,0,1,0,0
104,104,4,0,50,9,2,0,1,0.433,0,1,0,0
104,104,4,0,51,10,2,1,0,1.687,0,1,0,0
104,104,4,0,52,11,2,0,0,0.347,1,1,0,0
104,104,4,0,53,12,2,1,1,0.413,1,1,0,0
104,104,4,0,54,13,2,1,1,0.414,1,1,0,0
104,104,4,0,55,14,2,0,1,1.171,0,1,0,0
104,104,4,0,56,15,2,1,0,0.472,0,1,0,0
104,104,4,0,57,16,2,1,0,0.715,0,1,0,0
104,104,4,0,58,17,2,1,1,1.022,1,1,0,0
104,104,4,0,59,18,2,0,1,0.671,0,1,0,0
104,104,4,0,60,19,2,0,1,0.485,0,1,0,0
104,104,4,0,61,0,2,-2,-2,NaN,-1,0,1,0
104,104,4,0,62,1,2,0,1,0.267,0,0,0,0
104,104,4,0,63,2,2,0,0,0.363,1,0,0,0
104,104,4,0,64,3,2,0,0,0.448,1,0,0,0
104,104,4,0,65,4,2,0,1,0.353,0,0,0,0
104,104,4,0,66,5,2,1,0,0.403,0,0,0,0
104,104,4,0,67,6,2,1,1,0.399,1,0,0,0
104,104,4,0,68,7,2,0,0,0.555,1,0,0,0
104,104,4,0,69,8,2,0,1,0.278,0,0,0,0
104,104,4,0,70,9,2,0,1,0.53,0,0,0,0
104,104,4,0,71,10,2,0,0,0.714,1,0,0,0
104,104,4,0,72,11,2,1,1,0.474,1,0,0,0
104,104,4,0,73,12,2,0,1,0.582,0,0,0,0
104,104,4,0,74,13,2,1,0,0.44,0,0,0,0
104,104,4,0,75,14,2,1,1,0.339,1,0,0,0
104,104,4,0,76,15,2,0,0,0.939,1,0,0,0
104,104,4,0,77,16,2,1,0,1.246,0,0,0,0
104,104,4,0,78,17,2,1,0,0.398,0,0,0,0
104,104,4,0,79,18,2,0,1,0.533,0,0,0,0
104,104,4,0,80,19,2,1,1,0.409,1,0,0,0
104,104,4,0,1,0,3,-2,-2,NaN,-1,1,1,0
104,104,4,0,2,1,3,0,0,0.407,1,1,0,0
104,104,4,0,3,2,3,1,1,0.309,1,1,0,0
104,104,4,0,4,3,3,1,0,0.546,0,1,0,0
104,104,4,0,5,4,3,0,0,0.328,1,1,0,0
104,104,4,0,6,5,3,1,1,0.556,1,1,0,0
104,104,4,0,7,6,3,0,1,0.417,0,1,0,0
104,104,4,0,8,7,3,1,0,0.463,0,1,0,0
104,104,4,0,9,8,3,1,1,0.481,1,1,0,0
104,104,4,0,10,9,3,1,0,1.232,0,1,0,0
104,104,4,0,11,10,3,1,1,0.571,1,1,0,0
104,104,4,0,12,11,3,0,1,0.5,0,1,0,0
104,104,4,0,13,12,3,0,1,0.395,0,1,0,0
104,104,4,0,14,13,3,1,0,0.551,0,1,0,0
104,104,4,0,15,14,3,0,1,0.301,0,1,0,0
104,104,4,0,16,15,3,0,0,0.455,1,1,0,0
104,104,4,0,17,16,3,1,1,0.377,1,1,0,0
104,104,4,0,18,17,3,0,1,0.628,0,1,0,0
104,104,4,0,19,18,3,1,0,0.444,0,1,0,0
104,104,4,0,20,19,3,1,0,0.701,0,1,0,0
104,104,4,0,21,0,3,-2,-2,NaN,-1,0,1,0
104,104,4,0,22,1,3,1,1,1.324,1,0,0,0
104,104,4,0,23,2,3,0,1,0.895,0,0,0,0
104,104,4,0,24,3,3,0,1,0.323,0,0,0,0
104,104,4,0,25,4,3,0,0,0.367,1,0,0,0
104,104,4,0,26,5,3,1,1,0.314,1,0,0,0
104,104,4,0,27,6,3,0,1,0.374,0,0,0,0
104,104,4,0,28,7,3,1,0,0.42,0,0,0,0
104,104,4,0,29,8,3,0,0,0.511,1,0,0,0
104,104,4,0,30,9,3,1,1,0.362,1,0,0,0
104,104,4,0,31,10,3,0,1,0.343,0,0,0,0
104,104,4,0,32,11,3,0,0,0.625,1,0,0,0
104,104,4,0,33,12,3,1,1,0.449,1,0,0,0
104,104,4,0,34,13,3,0,0,0.658,1,0,0,0
