"","beta","id","contrast","ROI","social","opponent","payoff","run","idrun"
"4626",2.22727303493125,28,"LS2","rTPJ_roi.mat","non-social",0,0,2,28002
"4627",-0.0515645424449979,28,"WL2","rTPJ_roi.mat","non-social",1,1,2,28002
"4628",-0.327996710559851,28,"LL2","rTPJ_roi.mat","non-social",1,0,2,28002
"4629",-0.517733310056878,28,"WS3","rTPJ_roi.mat","non-social",0,1,3,28003
"4630",0.00107625542319312,28,"LS3","rTPJ_roi.mat","non-social",0,0,3,28003
"4631",1.81263381840408,28,"WL3","rTPJ_roi.mat","non-social",1,1,3,28003
"4632",1.76258100985411,28,"LL3","rTPJ_roi.mat","non-social",1,0,3,28003
"4633",0.179430703852227,29,"WS1","rTPJ_roi.mat","non-social",0,1,1,29001
"4634",0.682966180459714,29,"LS1","rTPJ_roi.mat","non-social",0,0,1,29001
"4635",1.02746345279795,29,"WL1","rTPJ_roi.mat","non-social",1,1,1,29001
"4636",0.538023365503783,29,"LL1","rTPJ_roi.mat","non-social",1,0,1,29001
"4637",1.57543086403765,29,"WS2","rTPJ_roi.mat","non-social",0,1,2,29002
"4638",2.31567325119879,29,"LS2","rTPJ_roi.mat","non-social",0,0,2,29002
"4639",2.50637211501601,29,"WL2","rTPJ_roi.mat","non-social",1,1,2,29002
"4640",2.02235821750392,29,"LL2","rTPJ_roi.mat","non-social",1,0,2,29002
"4641",1.10872285172567,29,"WS3","rTPJ_roi.mat","non-social",0,1,3,29003
"4642",1.51965031487613,29,"LS3","rTPJ_roi.mat","non-social",0,0,3,29003
"4643",0.345836525414024,29,"WL3","rTPJ_roi.mat","non-social",1,1,3,29003
"4644",1.52316532869223,29,"LL3","rTPJ_roi.mat","non-social",1,0,3,29003
"4645",-0.400384689602319,31,"WS1","rTPJ_roi.mat","non-social",0,1,1,31001
"4646",1.35199528152278,31,"LS1","rTPJ_roi.mat","non-social",0,0,1,31001
"4647",-0.00823847466586267,31,"WL1","rTPJ_roi.mat","non-social",1,1,1,31001
"4648",0.228633384759107,31,"LL1","rTPJ_roi.mat","non-social",1,0,1,31001
"4649",-0.897756504065862,31,"WS2","rTPJ_roi.mat","non-social",0,1,2,31002
"4650",-0.782945509228127,31,"LS2","rTPJ_roi.mat","non-social",0,0,2,31002
"4651",1.05853361098443,31,"WL2","rTPJ_roi.mat","non-social",1,1,2,31002
"4652",0.30740865098202,31,"LL2","rTPJ_roi.mat","non-social",1,0,2,31002
"4653",-0.273103301829124,31,"WS3","rTPJ_roi.mat","non-social",0,1,3,31003
"4654",-1.23283863244974,31,"LS3","rTPJ_roi.mat","non-social",0,0,3,31003
"4655",0.812241310955049,31,"WL3","rTPJ_roi.mat","non-social",1,1,3,31003
"4656",0.161237732575946,31,"LL3","rTPJ_roi.mat","non-social",1,0,3,31003
"4657",0.398589793796271,32,"WS1","rTPJ_roi.mat","non-social",0,1,1,32001
"4658",-0.0049664283272611,32,"LS1","rTPJ_roi.mat","non-social",0,0,1,32001
"4659",0.537000706637563,32,"WL1","rTPJ_roi.mat","non-social",1,1,1,32001
"4660",-0.303459375522142,32,"LL1","rTPJ_roi.mat","non-social",1,0,1,32001
"4661",0.123553527361134,32,"WS2","rTPJ_roi.mat","non-social",0,1,2,32002
"4662",-0.488210602758187,32,"LS2","rTPJ_roi.mat","non-social",0,0,2,32002
"4663",0.801001490840774,32,"WL2","rTPJ_roi.mat","non-social",1,1,2,32002
"4664",0.654947926095383,32,"LL2","rTPJ_roi.mat","non-social",1,0,2,32002
"4665",-0.951838910326531,32,"WS3","rTPJ_roi.mat","non-social",0,1,3,32003
"4666",-1.36323960652808,32,"LS3","rTPJ_roi.mat","non-social",0,0,3,32003
"4667",0.274606093366473,32,"WL3","rTPJ_roi.mat","non-social",1,1,3,32003
"4668",1.72159294496073,32,"LL3","rTPJ_roi.mat","non-social",1,0,3,32003
"4669",-0.391514200243468,101,"WS1","rTPJ_roi.mat","social",0,1,1,101001
"4670",-2.07774479283812,101,"LS1","rTPJ_roi.mat","social",0,0,1,101001
"4671",-0.0158635155401454,101,"WL1","rTPJ_roi.mat","social",1,1,1,101001
"4672",-0.672955711269324,101,"LL1","rTPJ_roi.mat","social",1,0,1,101001
"4673",-2.04988291355137,101,"WS2","rTPJ_roi.mat","social",0,1,2,101002
"4674",-1.39221841389175,101,"LS2","rTPJ_roi.mat","social",0,0,2,101002
"4675",-0.317651869431495,101,"WL2","rTPJ_roi.mat","social",1,1,2,101002
"4676",-0.997822736944112,101,"LL2","rTPJ_roi.mat","social",1,0,2,101002
"4677",0.00518981051630263,101,"WS3","rTPJ_roi.mat","social",0,1,3,101003
"4678",-1.55089020550505,101,"LS3","rTPJ_roi.mat","social",0,0,3,101003
"4679",-1.2399275650073,101,"WL3","rTPJ_roi.mat","social",1,1,3,101003
"4680",-2.38511964265574,101,"LL3","rTPJ_roi.mat","social",1,0,3,101003
"4681",2.0481063579754,102,"WS1","rTPJ_roi.mat","social",0,1,1,102001
"4682",0.0122904937506268,102,"LS1","rTPJ_roi.mat","social",0,0,1,102001
"4683",1.00112785082514,102,"WL1","rTPJ_roi.mat","social",1,1,1,102001
"4684",0.327467086364537,102,"LL1","rTPJ_roi.mat","social",1,0,1,102001
"4685",0.923802798243397,102,"WS2","rTPJ_roi.mat","social",0,1,2,102002
"4686",-0.230307665851215,102,"LS2","rTPJ_roi.mat","social",0,0,2,102002
"4687",1.48858417507676,102,"WL2","rTPJ_roi.mat","social",1,1,2,102002
"4688",0.00939833006354807,102,"LL2","rTPJ_roi.mat","social",1,0,2,102002
"4689",0.238525066432279,102,"WS3","rTPJ_roi.mat","social",0,1,3,102003
"4690",-0.710303759725182,102,"LS3","rTPJ_roi.mat","social",0,0,3,102003
"4691",0.387930197936469,102,"WL3","rTPJ_roi.mat","social",1,1,3,102003
"4692",-0.704411355340157,102,"LL3","rTPJ_roi.mat","social",1,0,3,102003
"4693",-0.54764963556218,103,"WS1","rTPJ_roi.mat","social",0,1,1,103001
"4694",-1.28681312933774,103,"LS1","rTPJ_roi.mat","social",0,0,1,103001
"4695",0.644337214879592,103,"WL1","rTPJ_roi.mat","social",1,1,1,103001
"4696",-0.0432766410649469,103,"LL1","rTPJ_roi.mat","social",1,0,1,103001
"4697",0.136447196485558,103,"WS2","rTPJ_roi.mat","social",0,1,2,103002
"4698",-1.00954403666741,103,"LS2","rTPJ_roi.mat","social",0,0,2,103002
"4699",0.435375336898557,103,"WL2","rTPJ_roi.mat","social",1,1,2,103002
"4700",1.73590126957436,103,"LL2","rTPJ_roi.mat","social",1,0,2,103002
"4701",0.514123441638432,103,"WS3","rTPJ_roi.mat","social",0,1,3,103003
"4702",-1.10548360818916,103,"LS3","rTPJ_roi.mat","social",0,0,3,103003
"4703",0.0850204732708226,103,"WL3","rTPJ_roi.mat","social",1,1,3,103003
"4704",-0.273489868197688,103,"LL3","rTPJ_roi.mat","social",1,0,3,103003
"4705",1.39340766523868,104,"WS1","rTPJ_roi.mat","social",0,1,1,104001
"4706",0.413714435249208,104,"LS1","rTPJ_roi.mat","social",0,0,1,104001
"4707",0.759604697271067,104,"WL1","rTPJ_roi.mat","social",1,1,1,104001
"4708",-0.157426386353465,104,"LL1","rTPJ_roi.mat","social",1,0,1,104001
"4709",-1.01079409000345,104,"WS2","rTPJ_roi.mat","social",0,1,2,104002
"4710",-1.75158013117688,104,"LS2","rTPJ_roi.mat","social",0,0,2,104002
"4711",-0.856561791928096,104,"WL2","rTPJ_roi.mat","social",1,1,2,104002
"4712",-1.50609024750129,104,"LL2","rTPJ_roi.mat","social",1,0,2,104002
"4713",-0.0830437054431208,104,"WS3","rTPJ_roi.mat","social",0,1,3,104003
"4714",-0.94868493554608,104,"LS3","rTPJ_roi.mat","social",0,0,3,104003
"4715",1.20138577192836,104,"WL3","rTPJ_roi.mat","social",1,1,3,104003
"4716",-0.401529044315433,104,"LL3","rTPJ_roi.mat","social",1,0,3,104003
"4717",0.993520841194493,105,"WS1","rTPJ_roi.mat","social",0,1,1,105001
"4718",1.18652660755905,105,"LS1","rTPJ_roi.mat","social",0,0,1,105001
"4719",1.35479054398054,105,"WL1","rTPJ_roi.mat","social",1,1,1,105001
"4720",0.380268650038035,105,"LL1","rTPJ_roi.mat","social",1,0,1,105001
"4721",-0.0252786238032846,105,"WS2","rTPJ_roi.mat","social",0,1,2,105002
"4722",0.748513048217159,105,"LS2","rTPJ_roi.mat","social",0,0,2,105002
"4723",0.123611987846264,105,"WL2","rTPJ_roi.mat","social",1,1,2,105002
"4724",0.587276012981955,105,"LL2","rTPJ_roi.mat","social",1,0,2,105002
"4725",-0.735144181750819,105,"WS3","rTPJ_roi.mat","social",0,1,3,105003
"4726",-0.0307366236860371,105,"LS3","rTPJ_roi.mat","social",0,0,3,105003
"4727",0.456411534038952,105,"WL3","rTPJ_roi.mat","social",1,1,3,105003
"4728",2.53530357545358,105,"LL3","rTPJ_roi.mat","social",1,0,3,105003
"4729",-0.807728778964786,106,"WS1","rTPJ_roi.mat","social",0,1,1,106001
"4730",-2.4172455417892,106,"LS1","rTPJ_roi.mat","social",0,0,1,106001
"4731",-1.17293053782425,106,"WL1","rTPJ_roi.mat","social",1,1,1,106001
"4732",-1.33568652761469,106,"LL1","rTPJ_roi.mat","social",1,0,1,106001
"4733",0.400117490693662,106,"WS2","rTPJ_roi.mat","social",0,1,2,106002
"4734",1.68247219892232,106,"LS2","rTPJ_roi.mat","social",0,0,2,106002
"4735",2.28262418545511,106,"WL2","rTPJ_roi.mat","social",1,1,2,106002
"4736",2.34995707400425,106,"LL2","rTPJ_roi.mat","social",1,0,2,106002
"4737",1.17811577550316,106,"WS3","rTPJ_roi.mat","social",0,1,3,106003
"4738",-1.22577620669033,106,"LS3","rTPJ_roi.mat","social",0,0,3,106003
"4739",0.955713727085925,106,"WL3","rTPJ_roi.mat","social",1,1,3,106003
"4740",1.04429342011894,106,"LL3","rTPJ_roi.mat","social",1,0,3,106003
"4741",0.324630526275744,107,"WS1","rTPJ_roi.mat","social",0,1,1,107001
"4742",-1.39548893385091,107,"LS1","rTPJ_roi.mat","social",0,0,1,107001
"4743",0.101001950942501,107,"WL1","rTPJ_roi.mat","social",1,1,1,107001
"4744",-0.796345370781195,107,"LL1","rTPJ_roi.mat","social",1,0,1,107001
"4745",0.498233999188227,107,"WS2","rTPJ_roi.mat","social",0,1,2,107002
"4746",0.0807910722898787,107,"LS2","rTPJ_roi.mat","social",0,0,2,107002
"4747",-0.910017828331422,107,"WL2","rTPJ_roi.mat","social",1,1,2,107002
"4748",-1.28597186991482,107,"LL2","rTPJ_roi.mat","social",1,0,2,107002
"4749",-0.820301750295277,107,"WS3","rTPJ_roi.mat","social",0,1,3,107003
"4750",-1.62675567805305,107,"LS3","rTPJ_roi.mat","social",0,0,3,107003
"4751",-1.3509274178411,107,"WL3","rTPJ_roi.mat","social",1,1,3,107003
"4752",-1.05225342616114,107,"LL3","rTPJ_roi.mat","social",1,0,3,107003
"4753",0.980389637207239,108,"WS1","rTPJ_roi.mat","social",0,1,1,108001
"4754",-0.592399654396074,108,"LS1","rTPJ_roi.mat","social",0,0,1,108001
"4755",0.0945578402436086,108,"WL1","rTPJ_roi.mat","social",1,1,1,108001
"4756",-0.469905678225823,108,"LL1","rTPJ_roi.mat","social",1,0,1,108001
"4757",0.666866670539724,108,"WS2","rTPJ_roi.mat","social",0,1,2,108002
"4758",-0.305843948867795,108,"LS2","rTPJ_roi.mat","social",0,0,2,108002
"4759",-1.80196657309317,108,"WL2","rTPJ_roi.mat","social",1,1,2,108002
"4760",-0.971228105701679,108,"LL2","rTPJ_roi.mat","social",1,0,2,108002
"4761",-1.2734916505944,108,"WS3","rTPJ_roi.mat","social",0,1,3,108003
"4762",-0.86962574731104,108,"LS3","rTPJ_roi.mat","social",0,0,3,108003
"4763",-1.25868555738133,108,"WL3","rTPJ_roi.mat","social",1,1,3,108003
"4764",-0.923330105847763,108,"LL3","rTPJ_roi.mat","social",1,0,3,108003
"4765",-0.273305673956447,109,"WS1","rTPJ_roi.mat","social",0,1,1,109001
"4766",0.473904893401957,109,"LS1","rTPJ_roi.mat","social",0,0,1,109001
"4767",0.931364106491896,109,"WL1","rTPJ_roi.mat","social",1,1,1,109001
"4768",-1.5774166959642,109,"LL1","rTPJ_roi.mat","social",1,0,1,109001
"4769",-1.46398239476834,109,"WS2","rTPJ_roi.mat","social",0,1,2,109002
"4770",-0.614969753313323,109,"LS2","rTPJ_roi.mat","social",0,0,2,109002
"4771",-0.556308798296334,109,"WL2","rTPJ_roi.mat","social",1,1,2,109002
"4772",-2.8390955133498,109,"LL2","rTPJ_roi.mat","social",1,0,2,109002
"4773",-0.313559253025067,109,"WS3","rTPJ_roi.mat","social",0,1,3,109003
"4774",0.451718980159132,109,"LS3","rTPJ_roi.mat","social",0,0,3,109003
"4775",-0.19389942109626,109,"WL3","rTPJ_roi.mat","social",1,1,3,109003
"4776",-0.879397416308091,109,"LL3","rTPJ_roi.mat","social",1,0,3,109003
"4777",0.440585088859946,110,"WS1","rTPJ_roi.mat","social",0,1,1,110001
"4778",0.1568454807029,110,"LS1","rTPJ_roi.mat","social",0,0,1,110001
"4779",1.99679201497171,110,"WL1","rTPJ_roi.mat","social",1,1,1,110001
"4780",2.08301744153271,110,"LL1","rTPJ_roi.mat","social",1,0,1,110001
"4781",1.04417421644764,110,"WS2","rTPJ_roi.mat","social",0,1,2,110002
"4782",3.00218838121217,110,"LS2","rTPJ_roi.mat","social",0,0,2,110002
"4783",2.04006858057545,110,"WL2","rTPJ_roi.mat","social",1,1,2,110002
"4784",2.21084205919326,110,"LL2","rTPJ_roi.mat","social",1,0,2,110002
"4785",3.35453201538978,110,"WS3","rTPJ_roi.mat","social",0,1,3,110003
"4786",2.68431017257677,110,"LS3","rTPJ_roi.mat","social",0,0,3,110003
"4787",2.93847376943617,110,"WL3","rTPJ_roi.mat","social",1,1,3,110003
"4788",0.94482585640891,110,"LL3","rTPJ_roi.mat","social",1,0,3,110003
"4789",0.0506532780610984,111,"WS1","rTPJ_roi.mat","social",0,1,1,111001
"4790",-0.457230955598745,111,"LS1","rTPJ_roi.mat","social",0,0,1,111001
"4791",3.67873482799455,111,"WL1","rTPJ_roi.mat","social",1,1,1,111001
"4792",-0.0426622221189211,111,"LL1","rTPJ_roi.mat","social",1,0,1,111001
"4793",-0.100397179431435,111,"WS2","rTPJ_roi.mat","social",0,1,2,111002
"4794",-0.821302716535113,111,"LS2","rTPJ_roi.mat","social",0,0,2,111002
"4795",0.502574620526387,111,"WL2","rTPJ_roi.mat","social",1,1,2,111002
"4796",-1.71227359823011,111,"LL2","rTPJ_roi.mat","social",1,0,2,111002
"4797",2.86793074906901,111,"WS3","rTPJ_roi.mat","social",0,1,3,111003
"4798",-0.893316906354833,111,"LS3","rTPJ_roi.mat","social",0,0,3,111003
"4799",1.17678129126004,111,"WL3","rTPJ_roi.mat","social",1,1,3,111003
"4800",0.982990225019779,111,"LL3","rTPJ_roi.mat","social",1,0,3,111003
"4801",-0.885961597247369,112,"WS1","rTPJ_roi.mat","social",0,1,1,112001
"4802",-0.617674195926361,112,"LS1","rTPJ_roi.mat","social",0,0,1,112001
"4803",-0.420403815369565,112,"WL1","rTPJ_roi.mat","social",1,1,1,112001
"4804",0.0734036579342603,112,"LL1","rTPJ_roi.mat","social",1,0,1,112001
"4805",-0.181724210127793,112,"WS2","rTPJ_roi.mat","social",0,1,2,112002
"4806",-0.582192868855228,112,"LS2","rTPJ_roi.mat","social",0,0,2,112002
"4807",0.141629760691404,112,"WL2","rTPJ_roi.mat","social",1,1,2,112002
"4808",-0.332285409826841,112,"LL2","rTPJ_roi.mat","social",1,0,2,112002
"4809",-0.619927000745797,112,"WS3","rTPJ_roi.mat","social",0,1,3,112003
"4810",-0.0962902849144278,112,"LS3","rTPJ_roi.mat","social",0,0,3,112003
"4811",-0.990140425012572,112,"WL3","rTPJ_roi.mat","social",1,1,3,112003
"4812",-0.993232036015259,112,"LL3","rTPJ_roi.mat","social",1,0,3,112003
"4813",0.510520327703093,113,"WS1","rTPJ_roi.mat","social",0,1,1,113001
"4814",0.174843067463127,113,"LS1","rTPJ_roi.mat","social",0,0,1,113001
"4815",1.44967315810989,113,"WL1","rTPJ_roi.mat","social",1,1,1,113001
"4816",1.01393881511476,113,"LL1","rTPJ_roi.mat","social",1,0,1,113001
"4817",-0.406477126476948,113,"WS2","rTPJ_roi.mat","social",0,1,2,113002
"4818",-0.307398460381139,113,"LS2","rTPJ_roi.mat","social",0,0,2,113002
"4819",0.588909458369353,113,"WL2","rTPJ_roi.mat","social",1,1,2,113002
"4820",-0.972543707510927,113,"LL2","rTPJ_roi.mat","social",1,0,2,113002
"4821",0.303866634660613,113,"WS3","rTPJ_roi.mat","social",0,1,3,113003
"4822",0.590022247068246,113,"LS3","rTPJ_roi.mat","social",0,0,3,113003
"4823",1.1324454940756,113,"WL3","rTPJ_roi.mat","social",1,1,3,113003
"4824",0.631001097288922,113,"LL3","rTPJ_roi.mat","social",1,0,3,113003
"4825",2.02955013081975,114,"WS1","rTPJ_roi.mat","social",0,1,1,114001
"4826",0.349125483058041,114,"LS1","rTPJ_roi.mat","social",0,0,1,114001
"4827",0.572813891727595,114,"WL1","rTPJ_roi.mat","social",1,1,1,114001
"4828",-0.775300252838444,114,"LL1","rTPJ_roi.mat","social",1,0,1,114001
"4829",0.537093826256165,114,"WS2","rTPJ_roi.mat","social",0,1,2,114002
"4830",-0.0996512345768059,114,"LS2","rTPJ_roi.mat","social",0,0,2,114002
"4831",0.424214091079558,114,"WL2","rTPJ_roi.mat","social",1,1,2,114002
"4832",0.607741225069968,114,"LL2","rTPJ_roi.mat","social",1,0,2,114002
"4833",-0.349888795591646,114,"WS3","rTPJ_roi.mat","social",0,1,3,114003
"4834",-1.30745001341912,114,"LS3","rTPJ_roi.mat","social",0,0,3,114003
"4835",3.61314377291683,114,"WL3","rTPJ_roi.mat","social",1,1,3,114003
"4836",1.80366814294995,114,"LL3","rTPJ_roi.mat","social",1,0,3,114003
"4837",0.201395172788278,116,"WS1","rTPJ_roi.mat","social",0,1,1,116001
"4838",-0.0765397196117818,116,"LS1","rTPJ_roi.mat","social",0,0,1,116001
"4839",2.47191193400941,116,"WL1","rTPJ_roi.mat","social",1,1,1,116001
"4840",-0.00158293256319941,116,"LL1","rTPJ_roi.mat","social",1,0,1,116001
"4841",1.45207752877445,116,"WS2","rTPJ_roi.mat","social",0,1,2,116002
"4842",1.74590311824689,116,"LS2","rTPJ_roi.mat","social",0,0,2,116002
"4843",2.99982895999409,116,"WL2","rTPJ_roi.mat","social",1,1,2,116002
"4844",1.51470704894746,116,"LL2","rTPJ_roi.mat","social",1,0,2,116002
"4845",0.353185589619109,116,"WS3","rTPJ_roi.mat","social",0,1,3,116003
"4846",-0.559357079397587,116,"LS3","rTPJ_roi.mat","social",0,0,3,116003
"4847",1.66945657893074,116,"WL3","rTPJ_roi.mat","social",1,1,3,116003
"4848",3.20195769775695,116,"LL3","rTPJ_roi.mat","social",1,0,3,116003
"4849",1.24191440656279,117,"WS1","rTPJ_roi.mat","social",0,1,1,117001
"4850",-0.630312598056079,117,"LS1","rTPJ_roi.mat","social",0,0,1,117001
"4851",0.657497153183026,117,"WL1","rTPJ_roi.mat","social",1,1,1,117001
"4852",-0.849824026927313,117,"LL1","rTPJ_roi.mat","social",1,0,1,117001
"4853",-1.17432255532714,117,"WS2","rTPJ_roi.mat","social",0,1,2,117002
"4854",-0.401873242339979,117,"LS2","rTPJ_roi.mat","social",0,0,2,117002
"4855",-0.579665789627827,117,"WL2","rTPJ_roi.mat","social",1,1,2,117002
"4856",0.385340640781494,117,"LL2","rTPJ_roi.mat","social",1,0,2,117002
"4857",-1.70047076677983,117,"WS3","rTPJ_roi.mat","social",0,1,3,117003
"4858",0.539690128245713,117,"LS3","rTPJ_roi.mat","social",0,0,3,117003
"4859",-0.540962881123793,117,"WL3","rTPJ_roi.mat","social",1,1,3,117003
"4860",-0.0133265088068715,117,"LL3","rTPJ_roi.mat","social",1,0,3,117003
"4861",0.0894890827727984,118,"WS1","rTPJ_roi.mat","social",0,1,1,118001
"4862",-0.474795326140386,118,"LS1","rTPJ_roi.mat","social",0,0,1,118001
"4863",2.04661206886554,118,"WL1","rTPJ_roi.mat","social",1,1,1,118001
"4864",-0.268062931358848,118,"LL1","rTPJ_roi.mat","social",1,0,1,118001
"4865",-0.832928969259429,118,"WS2","rTPJ_roi.mat","social",0,1,2,118002
"4866",0.230111279387382,118,"LS2","rTPJ_roi.mat","social",0,0,2,118002
"4867",-0.309945102849063,118,"WL2","rTPJ_roi.mat","social",1,1,2,118002
"4868",-1.22499217193454,118,"LL2","rTPJ_roi.mat","social",1,0,2,118002
"4869",-1.22216673569219,118,"WS3","rTPJ_roi.mat","social",0,1,3,118003
"4870",-0.394145378033315,118,"LS3","rTPJ_roi.mat","social",0,0,3,118003
"4871",0.258546086898068,118,"WL3","rTPJ_roi.mat","social",1,1,3,118003
"4872",0.339254250832279,118,"LL3","rTPJ_roi.mat","social",1,0,3,118003
"4873",1.90915760095434,119,"WS1","rTPJ_roi.mat","social",0,1,1,119001
"4874",1.24437810029763,119,"LS1","rTPJ_roi.mat","social",0,0,1,119001
"4875",1.48474200937144,119,"WL1","rTPJ_roi.mat","social",1,1,1,119001
"4876",-0.0292807010568649,119,"LL1","rTPJ_roi.mat","social",1,0,1,119001
"4877",0.556502227674413,119,"WS2","rTPJ_roi.mat","social",0,1,2,119002
"4878",1.8185766002394,119,"LS2","rTPJ_roi.mat","social",0,0,2,119002
"4879",1.76882203301426,119,"WL2","rTPJ_roi.mat","social",1,1,2,119002
"4880",-0.135300981226946,119,"LL2","rTPJ_roi.mat","social",1,0,2,119002
"4881",1.19978912446453,119,"WS3","rTPJ_roi.mat","social",0,1,3,119003
"4882",-0.323981639731965,119,"LS3","rTPJ_roi.mat","social",0,0,3,119003
"4883",1.60249065516643,119,"WL3","rTPJ_roi.mat","social",1,1,3,119003
"4884",1.34301776864886,119,"LL3","rTPJ_roi.mat","social",1,0,3,119003
"4885",-1.72441895309837,120,"WS1","rTPJ_roi.mat","social",0,1,1,120001
"4886",-2.21495334248446,120,"LS1","rTPJ_roi.mat","social",0,0,1,120001
"4887",-2.26084992223424,120,"WL1","rTPJ_roi.mat","social",1,1,1,120001
"4888",-3.6527447555422,120,"LL1","rTPJ_roi.mat","social",1,0,1,120001
"4889",-1.59009027163539,120,"WS2","rTPJ_roi.mat","social",0,1,2,120002
"4890",-2.76972444585823,120,"LS2","rTPJ_roi.mat","social",0,0,2,120002
"4891",-1.21434576937214,120,"WL2","rTPJ_roi.mat","social",1,1,2,120002
"4892",-1.8741248702861,120,"LL2","rTPJ_roi.mat","social",1,0,2,120002
"4893",-1.87948554285869,120,"WS3","rTPJ_roi.mat","social",0,1,3,120003
"4894",-0.904084214913844,120,"LS3","rTPJ_roi.mat","social",0,0,3,120003
"4895",-0.968217470108846,120,"WL3","rTPJ_roi.mat","social",1,1,3,120003
"4896",-1.60385689329465,120,"LL3","rTPJ_roi.mat","social",1,0,3,120003
"4897",0.364469108881502,121,"WS1","rTPJ_roi.mat","social",0,1,1,121001
"4898",-0.254518627708836,121,"LS1","rTPJ_roi.mat","social",0,0,1,121001
"4899",0.496028053360191,121,"WL1","rTPJ_roi.mat","social",1,1,1,121001
"4900",-0.553916711957672,121,"LL1","rTPJ_roi.mat","social",1,0,1,121001
"4901",-0.470272505963755,121,"WS2","rTPJ_roi.mat","social",0,1,2,121002
"4902",1.4336698464821,121,"LS2","rTPJ_roi.mat","social",0,0,2,121002
"4903",0.425588810948586,121,"WL2","rTPJ_roi.mat","social",1,1,2,121002
"4904",1.15055676075399,121,"LL2","rTPJ_roi.mat","social",1,0,2,121002
"4905",-0.722078880786555,121,"WS3","rTPJ_roi.mat","social",0,1,3,121003
"4906",-0.00483525448851729,121,"LS3","rTPJ_roi.mat","social",0,0,3,121003
"4907",0.0521021068853078,121,"WL3","rTPJ_roi.mat","social",1,1,3,121003
"4908",-0.412013073002889,121,"LL3","rTPJ_roi.mat","social",1,0,3,121003
"4909",0.795572919707024,122,"WS1","rTPJ_roi.mat","social",0,1,1,122001
"4910",-0.409894130071772,122,"LS1","rTPJ_roi.mat","social",0,0,1,122001
"4911",1.42083505066599,122,"WL1","rTPJ_roi.mat","social",1,1,1,122001
"4912",0.238262578439982,122,"LL1","rTPJ_roi.mat","social",1,0,1,122001
"4913",2.06451742388264,122,"WS2","rTPJ_roi.mat","social",0,1,2,122002
"4914",1.95118496850161,122,"LS2","rTPJ_roi.mat","social",0,0,2,122002
"4915",2.3418100830176,122,"WL2","rTPJ_roi.mat","social",1,1,2,122002
"4916",1.73316379875586,122,"LL2","rTPJ_roi.mat","social",1,0,2,122002
"4917",2.51527321428063,122,"WS3","rTPJ_roi.mat","social",0,1,3,122003
"4918",1.49718909819028,122,"LS3","rTPJ_roi.mat","social",0,0,3,122003
"4919",1.49368928378352,122,"WL3","rTPJ_roi.mat","social",1,1,3,122003
"4920",1.97018805516606,122,"LL3","rTPJ_roi.mat","social",1,0,3,122003
"4921",1.46876192133223,123,"WS1","rTPJ_roi.mat","social",0,1,1,123001
"4922",1.20122840322355,123,"LS1","rTPJ_roi.mat","social",0,0,1,123001
"4923",0.756675473106813,123,"WL1","rTPJ_roi.mat","social",1,1,1,123001
"4924",0.0426625219793423,123,"LL1","rTPJ_roi.mat","social",1,0,1,123001
"4925",1.70160370854327,123,"WS2","rTPJ_roi.mat","social",0,1,2,123002
"4926",1.48628008981944,123,"LS2","rTPJ_roi.mat","social",0,0,2,123002
"4927",0.137323512800531,123,"WL2","rTPJ_roi.mat","social",1,1,2,123002
"4928",0.801872630277368,123,"LL2","rTPJ_roi.mat","social",1,0,2,123002
"4929",1.83873663993685,123,"WS3","rTPJ_roi.mat","social",0,1,3,123003
"4930",1.01517629589283,123,"LS3","rTPJ_roi.mat","social",0,0,3,123003
"4931",0.920619836422814,123,"WL3","rTPJ_roi.mat","social",1,1,3,123003
"4932",0.735002590190257,123,"LL3","rTPJ_roi.mat","social",1,0,3,123003
"4933",2.16505950127698,124,"WS1","rTPJ_roi.mat","social",0,1,1,124001
"4934",-1.10097360471261,124,"LS1","rTPJ_roi.mat","social",0,0,1,124001
"4935",-0.468669445989737,124,"WL1","rTPJ_roi.mat","social",1,1,1,124001
"4936",0.462010847478934,124,"LL1","rTPJ_roi.mat","social",1,0,1,124001
"4937",-1.14869104627914,124,"WS2","rTPJ_roi.mat","social",0,1,2,124002
"4938",-3.04710494894403,124,"LS2","rTPJ_roi.mat","social",0,0,2,124002
"4939",-1.23558968967795,124,"WL2","rTPJ_roi.mat","social",1,1,2,124002
"4940",-4.02374955310759,124,"LL2","rTPJ_roi.mat","social",1,0,2,124002
"4941",-2.34026458033197,124,"WS3","rTPJ_roi.mat","social",0,1,3,124003
"4942",-1.31365371894748,124,"LS3","rTPJ_roi.mat","social",0,0,3,124003
"4943",0.722516466081007,124,"WL3","rTPJ_roi.mat","social",1,1,3,124003
"4944",-0.83399851987723,124,"LL3","rTPJ_roi.mat","social",1,0,3,124003
"4945",3.0107924493063,125,"WS1","rTPJ_roi.mat","social",0,1,1,125001
"4946",0.668058488809148,125,"LS1","rTPJ_roi.mat","social",0,0,1,125001
"4947",2.17440097071558,125,"WL1","rTPJ_roi.mat","social",1,1,1,125001
"4948",0.786286801739194,125,"LL1","rTPJ_roi.mat","social",1,0,1,125001
"4949",1.31727266179879,125,"WS2","rTPJ_roi.mat","social",0,1,2,125002
"4950",-0.50448962138821,125,"LS2","rTPJ_roi.mat","social",0,0,2,125002
"4951",0.444765085452109,125,"WL2","rTPJ_roi.mat","social",1,1,2,125002
